,tau,a_star,b_star,a_Bayes,b_Bayes
0,0.001,0.999912268281,0.08469524387869999,0.999759529814,0.217348391773
1,0.002,0.9999238889,0.168942907693,0.999648152372,0.326876289722
2,0.003,0.998874891978,0.517652770343,0.998579593004,0.573832108651
3,0.004,0.998301424845,0.449909461352,0.999240507171,0.142912588284
4,0.005,1.0018953578399998,-0.594869811106,1.00108936531,-0.279200467002
5,0.006,0.997557901517,1.00178407979,0.998726052578,0.0370993670641
6,0.006999999999999999,1.00031232738,-0.703723252174,1.00483769696,-0.937550076179
7,0.008,1.00171980331,-0.32045401335900003,1.00005518766,0.285978002505
8,0.009000000000000001,0.9961397201,1.09994490125,0.996350942315,0.701174870897
9,0.01,1.0003647288500002,-0.0371645667145,1.00026252224,-0.0908953733698
10,0.011,0.998448664544,1.53191140595,1.0027879999200002,0.103528476848
11,0.012,0.997892630215,0.874875701936,1.00409506398,-0.35386639312299994
12,0.013,0.99708713127,0.686264569243,0.995531701413,1.02756940504
13,0.014,0.997769648545,0.870533460695,1.00185410451,-0.362471461151
14,0.015,0.995863361361,1.27564988323,0.993933853092,0.236454525211
15,0.016,0.996419470427,1.1357930898200002,1.0036972762899998,-0.141128771143
16,0.017,0.992431841729,1.81551360508,0.9969765754,0.584205613471
17,0.018000000000000002,1.00023923868,0.826084448709,0.998299016777,0.447851268816
18,0.019,1.00299646732,-1.05764943692,1.01080612969,-1.15838894343
19,0.02,0.991951535701,2.83641781671,1.0014391337100002,-0.020294082791400003
20,0.021,1.00229721537,-0.476574548281,1.00519842338,-0.860314214586
21,0.022,0.995738313086,0.745442719223,1.0031346471,-0.0160135836428
22,0.023,0.9882701919,3.2571782815900003,0.983703967824,1.14745450851
23,0.024,1.00362424443,-0.0101004876054,1.00907162293,-0.7239548639740001
24,0.025,0.997814959427,2.1734947262,1.00595164513,0.266315597154
25,0.026,1.00074042781,-0.30808945880800004,1.00595189215,0.289851774487
26,0.027000000000000003,1.00100353758,-0.471239002466,1.01270791836,-0.487959142538
27,0.028,0.991327679197,0.422133472876,0.99027370934,-1.1163244629
28,0.029,1.00577091865,-1.92611738611,1.0096689528799998,-0.545136611582
29,0.03,1.00187088874,-0.314245582567,0.996044106959,1.1282116963
30,0.031,0.99442070651,2.4075811752000003,1.0069549449200002,0.700435510225
31,0.032,1.0047362800700002,0.746867196581,0.995056656874,0.383472650584
32,0.033,0.999190581032,1.5307078689700002,0.997047383598,-0.356565822192
33,0.034,0.975057027235,8.11397207157,0.991270179699,1.80237487436
34,0.035,0.999817826579,0.947839624831,0.99513623509,0.0407942454802
35,0.036000000000000004,0.992627815134,2.57130592161,1.01378814076,-1.02107165451
36,0.037000000000000005,0.977485773879,5.3724643104,0.972500097487,2.62211312533
37,0.038,0.994652278914,0.352584863067,0.993166767033,-0.295473421353
38,0.039,0.992921686801,3.73712464941,1.00880178385,-0.188685294693
39,0.04,0.98878989679,0.514241433543,1.01031223636,0.935489477916
40,0.041,0.967181488857,13.0845299691,1.00096689043,2.14679904901
41,0.042,0.992694266611,0.971232427305,0.98074978818,1.3198502101799998
42,0.043,0.986707767556,3.77633111913,0.996511400265,-0.653060103003
43,0.044,0.994280488591,0.306606066057,1.0111718927200002,-0.698733794178
44,0.045,0.987228717934,3.63591566735,0.997637264954,0.806043260314
45,0.046,0.977535111465,8.797899628089997,0.991484337146,0.21047635870900006
46,0.047,0.987726693653,6.36698353211,0.983527710991,0.612342445016
47,0.048,0.998634105882,3.57418775471,1.00909057903,0.314604968933
48,0.049,0.999131325816,2.24396652045,1.01650038883,0.622570506156
49,0.05,0.970156446889,11.649259578599999,1.02155647702,-0.365677341225
